1572111553.24421,0.28994118406508623
1572111553.365824,0.30433756264353845
1572111553.24421,0.28994118406508623
1572111553.365824,0.30433756264353845
1572111553.487244,0.12759772950760342
1572111553.487244,0.12759772950760342
1572111553.608825,0.0
1572111553.608825,0.0
1572111553.731458,0.1564177020431445
1572111553.731458,0.1564177020431445
1572111553.853945,0.10003689119610638
1572111553.853945,0.10003689119610638
1572111553.977047,0.217025436729078
1572111553.977047,0.217025436729078
1572111554.120576,0.23383962737650743
1572111554.120576,0.23383962737650743
1572111554.243203,0.1865067904790527
1572111554.243203,0.1865067904790527
1572111554.365976,0.1771335335198661
1572111554.488499,0.34217525976206015
1572111554.610555,0.34613623304187613
1572111554.365976,0.1771335335198661
1572111554.488499,0.34217525976206015
1572111554.610555,0.34613623304187613
1572111554.73215,0.3850648365742232
1572111554.73215,0.3850648365742232
1572111554.854587,0.3774772419103847
1572111554.854587,0.3774772419103847
1572111554.979014,0.550702501413832
1572111554.979014,0.550702501413832
1572111555.10235,0.5488550422480073
1572111555.10235,0.5488550422480073
1572111555.225186,0.5506796116856235
1572111555.225186,0.5506796116856235
1572111555.347373,0.6973827896217751
1572111555.347373,0.6973827896217751
1572111555.470866,0.7102004161651937
1572111555.470866,0.7102004161651937
1572111555.594266,0.7734737827034501
1572111555.594266,0.7734737827034501
1572111555.717075,0.777712917160901
1572111555.717075,0.777712917160901
1572111555.839981,0.7787599800125329
1572111555.839981,0.7787599800125329
1572111555.965608,1
1572111555.965608,1
1572111556.088133,1
1572111556.088133,1
1572111556.21061,0.7365605536223281
1572111556.21061,0.7365605536223281
1572111556.334781,0.7361437858790457
1572111556.334781,0.7361437858790457
1572111556.457271,0.583151025644604
1572111556.457271,0.583151025644604
1572111556.579917,0.5881016010615587
1572111556.579917,0.5881016010615587
1572111556.702821,0.4686465339075593
1572111556.702821,0.4686465339075593
1572111556.82531,0.449935794387762
1572111556.948574,0.4585414459794577
1572111557.070182,0.48326189580619117
1572111556.82531,0.449935794387762
1572111556.948574,0.4585414459794577
1572111557.070182,0.48326189580619117
1572111557.191995,0.4770848254052767
1572111557.191995,0.4770848254052767
1572111557.315475,0.343999605940545
1572111557.315475,0.343999605940545
